23892,11/2/16,Knicks, Ron Baker,,activated from IL
23893,11/2/16,Lakers,, Metta World Peace / Ron Artest,placed on IL
23894,11/2/16,Lakers,, Timofey Mozgov,placed on IL with left eye contusion
23895,11/2/16,Lakers, Ivica Zubac,,activated from IL
23896,11/2/16,Lakers, Thomas Robinson,,activated from IL
23897,11/2/16,Suns,, John Jenkins,placed on IL
23898,11/2/16,Suns, Devin Booker,,activated from IL
23899,11/3/16,Celtics,, Jae Crowder,placed on IL with sprained left ankle
23900,11/3/16,Kings, Omri Casspi,,activated from IL
23901,11/3/16,Magic,, Stephen Zimmerman Jr.,placed on IL
23902,11/3/16,Nuggets,, Will Barton,placed on IL with sore/sprained left ankle
23903,11/3/16,Nuggets, Darrell Arthur,,activated from IL
23904,11/3/16,Rockets, Chinanu Onuaku,,activated from IL
23905,11/4/16,Bulls,, R.J. Hunter,placed on IL
23906,11/4/16,Bulls, Doug McDermott,,activated from IL
23907,11/4/16,Clippers,, Diamond Stone,placed on IL
23908,11/4/16,Clippers, Paul Pierce,,activated from IL
23909,11/4/16,Knicks,, Lance Thomas,placed on IL with sprained left ankle
23910,11/4/16,Knicks, Guillermo Hernangomez / Willy Hernangomez,,activated from IL
23911,11/4/16,Lakers,, Marcelinho Huertas / Marcelo Huertas,placed on IL
23912,11/4/16,Lakers, Timofey Mozgov,,activated from IL
23913,11/4/16,Mavericks, A.J. Hammons,,activated from IL
23914,11/4/16,Nets,, Greivis Vasquez,placed on IL with sore right ankle
23915,11/4/16,Nets,, Jeremy Lin,placed on IL with strained left hamstring
23916,11/4/16,Nets, Randy Foye,,activated from IL
23917,11/4/16,Spurs,, (William) Tony Parker,placed on IL with sore right knee
23918,11/4/16,Spurs, Davis Bertans,,activated from IL
23919,11/5/16,Bucks,, Jason Terry,placed on IL
23920,11/5/16,Bucks, Steve Novak,,activated from IL
23921,11/5/16,Cavaliers,, DeAndre Liggins,placed on IL
23922,11/5/16,Cavaliers, Kahlil Felder / Kay Felder,,activated from IL
23923,11/5/16,Kings,, Anthony Tolliver,placed on IL with sprained right knee
23924,11/5/16,Kings,, Rudy Gay,placed on IL with sore ribs
23925,11/5/16,Kings, Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL
23926,11/5/16,Kings, Omri Casspi,,activated from IL (P)
23927,11/5/16,Magic, Stephen Zimmerman Jr.,,activated from IL
23928,11/5/16,Nuggets,, Jarnell Stokes,placed on IL
23929,11/5/16,Nuggets, Gary Harris,,activated from IL
23930,11/5/16,Rockets,, Chinanu Onuaku,placed on IL
23931,11/5/16,Wizards,, John Wall (Hildred),placed on IL for rest
23932,11/5/16,Wizards, Danuel House Jr.,,activated from IL
23933,11/6/16,Bucks,, Steve Novak,placed on IL
23934,11/6/16,Bucks, Jason Terry,,activated from IL
23935,11/6/16,Grizzlies, Chandler Parsons,,activated from IL
23936,11/6/16,Jazz,, Boris Diaw,placed on IL with bruised right leg
23937,11/6/16,Jazz, Gordon Hayward,,activated from IL
23938,11/6/16,Kings,, Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
23939,11/6/16,Kings, Rudy Gay,,activated from IL
23940,11/6/16,Knicks,, Maurice Ndour / Maurice N'dour,placed on IL
23941,11/6/16,Knicks, Lance Thomas,,activated from IL
23942,11/6/16,Lakers,, Ivica Zubac,placed on IL
23943,11/6/16,Lakers, Marcelinho Huertas / Marcelo Huertas,,activated from IL
23944,11/6/16,Mavericks,, Dirk Nowitzki,placed on IL with sore right Achilles
23945,11/7/16,Pistons,, Henry Ellenson,placed on IL
23946,11/7/16,Pistons,, Michael Gbinije,placed on IL
23947,11/7/16,Warriors,, Anderson Varejao,placed on IL
23948,11/7/16,Warriors, Patrick McCaw,,activated from IL
23949,11/7/16,Wizards,, Danuel House Jr.,placed on IL
23950,11/7/16,Wizards, John Wall (Hildred),,activated from IL
23951,11/7/16,Pistons, Reggie Bullock,,activated from IL
23952,11/8/16,Grizzlies,, Tony Allen,placed on IL with right groin / knee injury
23953,11/8/16,Grizzlies, Chandler Parsons,,activated from IL
23954,11/8/16,Kings,, Malachi Richardson,placed on IL
23955,11/8/16,Kings, Anthony Tolliver,,activated from IL
23956,11/8/16,Lakers,, Larry Nance Jr.,placed on IL with concussion
23957,11/8/16,Lakers, Metta World Peace / Ron Artest,,activated from IL
23958,11/8/16,Nuggets,, Wilson Chandler,placed on IL with sore left hamstring
23959,11/8/16,Nuggets, Jarnell Stokes,,activated from IL
23960,11/8/16,Suns, John Jenkins,,activated from IL
23961,11/9/16,Blazers,, Al-Farouq Aminu,placed on IL with sore calf
23962,11/9/16,Blazers, Tim Quarterman,,activated from IL
23963,11/9/16,Celtics, Kelly Olynyk,,activated from IL
23964,11/9/16,Knicks,, Ron Baker,placed on IL
23965,11/9/16,Knicks, Maurice Ndour / Maurice N'dour,,activated from IL
23966,11/9/16,Magic, Stephen Zimmerman Jr.,,activated from IL (P)
23967,11/9/16,Nets,, Isaiah Whitehead,placed on IL with concussion
23968,11/9/16,Rockets,, Chinanu Onuaku,placed on IL (P)
23969,11/9/16,Spurs,, Bryn Forbes,placed on IL
23970,11/9/16,Spurs, Danny Green,,activated from IL
23971,11/9/16,Nets, Greivis Vasquez,,activated from IL
23972,11/10/16,Lakers,, Metta World Peace / Ron Artest,placed on IL
23973,11/10/16,Lakers, Larry Nance Jr.,,activated from IL
23974,11/10/16,Warriors,, James Michael McAdoo / James McAdoo (Michael),placed on IL
23975,11/10/16,Warriors, Anderson Varejao,,activated from IL
23976,11/11/16,Hornets,, Michael Kidd-Gilchrist,placed on IL with sore lower back
23977,11/11/16,Hornets, Roy Hibbert,,activated from IL
23978,11/11/16,Knicks,, Maurice Ndour / Maurice N'dour,placed on IL
23979,11/11/16,Knicks, Ron Baker,,activated from IL
23980,11/11/16,Magic,, Stephen Zimmerman Jr.,placed on IL
23981,11/11/16,Rockets, Chinanu Onuaku,,activated from IL
23982,11/11/16,Spurs,, Danny Green,placed on IL for rest
23983,11/11/16,Spurs,, Nicolas Laprovittola,placed on IL
23984,11/11/16,Spurs, (William) Tony Parker,,activated from IL
23985,11/11/16,Spurs, Bryn Forbes,,activated from IL
23986,11/11/16,Wizards,, Bradley Beal,placed on IL with sore right hamstring
23987,11/11/16,Wizards, Danuel House Jr.,,activated from IL
23988,11/12/16,Clippers,, Wesley Johnson / Wes Johnson,placed on IL with sore heel
23989,11/12/16,Clippers, Diamond Stone,,activated from IL
23990,11/12/16,Knicks,, Ron Baker,placed on IL
23991,11/12/16,Knicks, Maurice Ndour / Maurice N'dour,,activated from IL
23992,11/12/16,Nets,, Chris McCullough,placed on IL
23993,11/12/16,Nuggets,, Jarnell Stokes,placed on IL with right foot injury
23994,11/12/16,Nuggets, Wilson Chandler,,activated from IL
23995,11/12/16,Pacers,, Paul George,placed on IL with sprained left ankle
23996,11/12/16,Pacers, Rakeem Christmas,,activated from IL
23997,11/12/16,Spurs,, Dejounte Murray,placed on IL
23998,11/12/16,Spurs, Danny Green,,activated from IL
23999,11/12/16,Timberwolves,, Brandon Rush,placed on IL
24000,11/12/16,Timberwolves, Ricky Rubio,,activated from IL
24001,11/12/16,Wizards,, John Wall (Hildred),placed on IL for rest
24002,11/12/16,Nets, Isaiah Whitehead,,activated from IL
24003,11/12/16,Wizards, Bradley Beal,,activated from IL
24004,11/13/16,Cavaliers,, J.R. Smith,placed on IL with sore right ankle
24005,11/13/16,Cavaliers, DeAndre Liggins,,activated from IL
24006,11/13/16,Hornets,, Aaron Harrison,placed on IL
24007,11/13/16,Hornets, Michael Kidd-Gilchrist,,activated from IL
24008,11/13/16,Lakers,, Marcelinho Huertas / Marcelo Huertas,placed on IL
24009,11/13/16,Lakers, Ivica Zubac,,activated from IL
24010,11/13/16,Magic, Stephen Zimmerman Jr.,,activated from IL
24011,11/13/16,Rockets,, Chinanu Onuaku,placed on IL
24012,11/13/16,Timberwolves,, Shabazz Muhammad,placed on IL with sore right knee
24013,11/13/16,Timberwolves, Brandon Rush,,activated from IL
24014,11/14/16,Jazz,, Rodney Hood,placed on IL with illness
24015,11/14/16,Jazz, Boris Diaw,,activated from IL
24016,11/14/16,Knicks,, Lance Thomas,placed on IL with sore left ankle
24017,11/14/16,Knicks, Ron Baker,,activated from IL
24018,11/14/16,Magic,, Stephen Zimmerman Jr.,placed on IL
24019,11/14/16,Nets, Chris McCullough,,activated from IL
24020,11/14/16,Pacers,, Rakeem Christmas,placed on IL
24021,11/14/16,Pacers, Paul George,,activated from IL
24022,11/14/16,Pistons,, Andre Drummond,placed on IL with sore/sprained right ankle
24023,11/14/16,Pistons, Henry Ellenson,,activated from IL
24024,11/14/16,Rockets, Chinanu Onuaku,,activated from IL
24025,11/14/16,Spurs,, Bryn Forbes,placed on IL
24026,11/14/16,Spurs, Dejounte Murray,,activated from IL
24027,11/15/16,Bulls,, Doug McDermott,placed on IL with concussion
24028,11/15/16,Bulls, R.J. Hunter,,activated from IL
24029,11/15/16,Lakers,, Ivica Zubac,placed on IL
24030,11/15/16,Lakers, Marcelinho Huertas / Marcelo Huertas,,activated from IL
24031,11/15/16,Nuggets, Jarnell Stokes,,activated from IL
24032,11/16/16,Magic, Stephen Zimmerman Jr.,,activated from IL
24033,11/16/16,Nuggets,, Gary Harris,placed on IL with sprained right ankle
24034,11/16/16,Pistons, Andre Drummond,,activated from IL
24035,11/16/16,Rockets,, Chinanu Onuaku,placed on IL
24036,11/16/16,Spurs,, Dewayne Dedmon,placed on IL with sprained left knee
24037,11/16/16,Spurs, Bryn Forbes,,activated from IL
24038,11/16/16,Suns,, John Jenkins,placed on IL
24039,11/16/16,Wizards, John Wall (Hildred),,activated from IL
24040,11/16/16,Wizards,, Danuel House Jr.,placed on IL
24041,11/17/16,Jazz,, Derrick Favors,placed on IL with sore left knee
24042,11/17/16,Jazz, Rodney Hood,,activated from IL
24043,11/17/16,Rockets,, Kyle Wiltjer,placed on IL
24044,11/17/16,Rockets, Patrick Beverley,,activated from IL
24045,11/18/16,Cavaliers,, Kahlil Felder / Kay Felder,placed on IL
24046,11/18/16,Cavaliers, J.R. Smith,,activated from IL
24047,11/18/16,Grizzlies,, Troy Daniels,placed on IL
24048,11/18/16,Grizzlies, Tony Allen,,activated from IL
24049,11/18/16,Hornets,, Christian Wood,placed on IL
24050,11/18/16,Lakers,, D'Angelo Russell,placed on IL with sore left knee
24051,11/18/16,Lakers, Metta World Peace / Ron Artest,,activated from IL
24052,11/18/16,Pacers,, Paul George,placed on IL with sore left ankle
24053,11/18/16,Pacers, Rodney Stuckey,,activated from IL
24054,11/18/16,Spurs,, Bryn Forbes,placed on IL
24055,11/18/16,Spurs, Nicolas Laprovittola,,activated from IL
24056,11/18/16,Suns, John Jenkins,,activated from IL
24057,11/18/16,Warriors,, Anderson Varejao,placed on IL
24058,11/18/16,Warriors, James Michael McAdoo / James McAdoo (Michael),,activated from IL
24059,11/18/16,Hornets, Jeremy Lamb,,activated from IL
24060,11/19/16,Bucks,, Rashad Vaughn,placed on IL
24061,11/19/16,Bucks, Steve Novak,,activated from IL
24062,11/19/16,Celtics,, Demetrius Jackson,placed on IL
24063,11/19/16,Celtics,, Jordan Mickey,placed on IL
24064,11/19/16,Celtics, Al Horford,,activated from IL
24065,11/19/16,Celtics, Jae Crowder,,activated from IL
24066,11/19/16,Grizzlies,, Chandler Parsons,placed on IL with bone bruise in left knee
24067,11/19/16,Grizzlies, Troy Daniels,,activated from IL
24068,11/19/16,Suns,, T.J. Warren,placed on IL with illness
24069,11/19/16,Suns, Derrick Jones Jr.,,activated from IL
24070,11/19/16,Timberwolves,, Brandon Rush,placed on IL with sprained right big toe
24071,11/19/16,Timberwolves, Shabazz Muhammad,,activated from IL
24072,11/19/16,Warriors,, James Michael McAdoo / James McAdoo (Michael),placed on IL
24073,11/19/16,Warriors, Anderson Varejao,,activated from IL
24074,11/20/16,Knicks,, Joakim Noah,placed on IL with illness
24075,11/20/16,Lakers,, Metta World Peace / Ron Artest,placed on IL
24076,11/20/16,Lakers, D'Angelo Russell,,activated from IL
24077,11/20/16,Nuggets, Will Barton,,activated from IL
24078,11/20/16,Raptors,, Bruno Caboclo,placed on IL
24079,11/20/16,Raptors, Delon Wright,,activated from IL
24080,11/20/16,Thunder,, Semaj Christon,placed on IL with concussion
24081,11/20/16,Thunder, Josh Huestis,,activated from IL
24082,11/20/16,Knicks, Marshall Plumlee,,activated from IL
24083,11/21/16,76ers,, Timothe Luwawu-Cabarrot,placed on IL
24084,11/21/16,76ers, Jerryd Bayless,,activated from IL
24085,11/21/16,Clippers,, Diamond Stone,placed on IL
24086,11/21/16,Clippers, Wesley Johnson / Wes Johnson,,activated from IL
24087,11/21/16,Hornets,, Cody Zeller,placed on IL with sore shoulder
24088,11/21/16,Hornets,, Treveon Graham,placed on IL with sore/strained left Achilles
24089,11/21/16,Hornets, Aaron Harrison,,activated from IL
24090,11/21/16,Pacers,, C.J. Miles,placed on IL with sore left knee
24091,11/21/16,Spurs,, Nicolas Laprovittola,placed on IL with oral surgery
24092,11/21/16,Timberwolves, Brandon Rush,,activated from IL
24093,11/21/16,Warriors,, Anderson Varejao,placed on IL
24094,11/21/16,Warriors, James Michael McAdoo / James McAdoo (Michael),,activated from IL
24095,11/21/16,Hornets, Christian Wood,,activated from IL
24096,11/21/16,Pacers, Rakeem Christmas,,activated from IL
24097,11/21/16,Spurs, Bryn Forbes,,activated from IL
24098,11/22/16,Lakers,, D'Angelo Russell,placed on IL with sore left knee
24099,11/22/16,Lakers, Metta World Peace / Ron Artest,,activated from IL
24100,11/22/16,Thunder,, Josh Huestis,placed on IL
24101,11/22/16,Thunder, Semaj Christon,,activated from IL
24102,11/23/16,Hornets,, Aaron Harrison,placed on IL
24103,11/23/16,Hornets, Treveon Graham,,activated from IL
24104,11/23/16,Magic,, Stephen Zimmerman Jr.,placed on IL
24105,11/23/16,Mavericks,, Jose Juan Barea / Jose Barea / J.J. Barea,placed on IL with strained left calf
24106,11/23/16,Mavericks, Dirk Nowitzki,,activated from IL
24107,11/23/16,Pacers,, Kevin Seraphin,placed on IL with bruised/sore left knee
24108,11/23/16,Pacers, Paul George,,activated from IL
24109,11/23/16,Rockets, Chinanu Onuaku,,activated from IL
24110,11/23/16,Spurs,, Bryn Forbes,placed on IL
24111,11/23/16,Spurs, Nicolas Laprovittola,,activated from IL
24112,11/23/16,Warriors,, James Michael McAdoo / James McAdoo (Michael),placed on IL
24113,11/23/16,Warriors, Anderson Varejao,,activated from IL
24114,11/25/16,76ers, Timothe Luwawu-Cabarrot,,activated from IL
24115,11/25/16,Bucks,, Steve Novak,placed on IL
24116,11/25/16,Bucks, Rashad Vaughn,,activated from IL
24117,11/25/16,Cavaliers, Kahlil Felder / Kay Felder,,activated from IL
24118,11/25/16,Hornets,, Christian Wood,placed on IL
24119,11/25/16,Hornets, Cody Zeller,,activated from IL
24120,11/25/16,Knicks,, Marshall Plumlee,placed on IL
24121,11/25/16,Knicks, Joakim Noah,,activated from IL
24122,11/25/16,Magic, Stephen Zimmerman Jr.,,activated from IL
24123,11/25/16,Nuggets,, Will Barton,placed on IL with sore left ankle
24124,11/25/16,Pacers, Kevin Seraphin,,activated from IL
24125,11/25/16,Pistons,, Reggie Bullock,placed on IL with torn meniscus in left knee
24126,11/25/16,Pistons, Michael Gbinije,,activated from IL
24127,11/25/16,Warriors,, Anderson Varejao,placed on IL
24128,11/25/16,Warriors, James Michael McAdoo / James McAdoo (Michael),,activated from IL
24129,11/25/16,Nuggets, Gary Harris,,activated from IL
24130,11/25/16,Pacers,, Rakeem Christmas,placed on IL
24131,11/25/16,Rockets,, Chinanu Onuaku,placed on IL
24132,11/25/16,Suns,, Derrick Jones Jr.,placed on IL
24133,11/26/16,Hornets,, Marvin Williams,placed on IL with bone bruise in left knee / hyperextended left knee (Y)
24134,11/26/16,Hornets, Christian Wood,,activated from IL
24135,11/26/16,Spurs,, Emanuel Ginobili / Manu Ginobili,placed on IL for rest
24136,11/26/16,Spurs, Bryn Forbes,,activated from IL
24137,11/26/16,Warriors,, Ian Clark,placed on IL with throat ailment
24138,11/26/16,Warriors, Anderson Varejao,,activated from IL
24139,11/26/16,Wizards,, Daniel Ochefu,placed on IL
24140,11/26/16,Wizards, Ian Mahinmi,,activated from IL
24141,11/27/16,Bucks,, Rashad Vaughn,placed on IL
24142,11/27/16,Bucks, Steve Novak,,activated from IL
24143,11/27/16,Magic,, Jeff Green,placed on IL with sore lower back
24144,11/27/16,Nuggets,, Gary Harris,placed on IL with right foot injury (DTD)
24145,11/27/16,Rockets,, Bobby Brown,placed on IL
24146,11/27/16,Rockets, Chinanu Onuaku,,activated from IL
24147,11/27/16,Rockets, Kyle Wiltjer,,activated from IL
24148,11/27/16,Nuggets, Will Barton,,activated from IL
24149,11/28/16,Celtics, Jordan Mickey,,activated from IL
24150,11/28/16,Heat,, Dion Waiters,placed on IL with strained / torn (P) right groin
24151,11/28/16,Heat, Wayne Ellington,,activated from IL
24152,11/28/16,Hornets,, Christian Wood,placed on IL
24153,11/28/16,Hornets, Aaron Harrison,,activated from IL
24154,11/28/16,Raptors,, Delon Wright,placed on IL with recovering from arthroscopic surgery on right shoulder to repair torn labrum
24155,11/28/16,Raptors, Bruno Caboclo,,activated from IL
24156,11/28/16,Warriors,, James Michael McAdoo / James McAdoo (Michael),placed on IL
24157,11/28/16,Warriors, Ian Clark,,activated from IL
24158,11/28/16,Wizards,, Ian Mahinmi,placed on IL with sore right knee
24159,11/28/16,Wizards, Daniel Ochefu,,activated from IL
24160,11/29/16,Magic,, Stephen Zimmerman Jr.,placed on IL
24161,11/29/16,Magic, Jeff Green,,activated from IL
24162,11/29/16,Rockets,, Kyle Wiltjer,placed on IL
24163,11/29/16,Rockets, Bobby Brown,,activated from IL
24164,11/29/16,Spurs,, Bryn Forbes,placed on IL
24165,11/29/16,Spurs,, Nicolas Laprovittola,placed on IL
24166,11/29/16,Spurs, Dewayne Dedmon,,activated from IL
24167,11/29/16,Spurs, Emanuel Ginobili / Manu Ginobili,,activated from IL
24168,11/30/16,Hawks,, DeAndre' Bembry,placed on IL
24169,11/30/16,Hawks, (James) Mike Scott,,activated from IL
24170,11/30/16,Knicks,, Joakim Noah,placed on IL with sprained left ankle
24171,11/30/16,Knicks, Marshall Plumlee,,activated from IL
24172,11/30/16,Mavericks,, Dirk Nowitzki,placed on IL with strained right Achilles
24173,11/30/16,Mavericks, Devin Harris,,activated from IL
24174,11/30/16,Pacers,, Kevin Seraphin,placed on IL with sore left knee
24175,11/30/16,Pacers, Rakeem Christmas,,activated from IL
24176,11/30/16,Spurs,, Emanuel Ginobili / Manu Ginobili,placed on IL for rest
24177,11/30/16,Spurs,, Pau Gasol,placed on IL for rest
24178,11/30/16,Spurs, Bryn Forbes,,activated from IL
24179,11/30/16,Spurs, Nicolas Laprovittola,,activated from IL
24180,11/30/16,Timberwolves,, Brandon Rush,placed on IL with toe injury
24181,11/30/16,Timberwolves, John Lucas III,,activated from IL
24182,12/1/16,Bucks,, Steve Novak,placed on IL
24183,12/1/16,Cavaliers,, Mike Dunleavy Jr.,placed on IL with concussion
24184,12/1/16,Rockets,, Bobby Brown,placed on IL
24185,12/1/16,Rockets, Kyle Wiltjer,,activated from IL
24186,12/1/16,Warriors,, Anderson Varejao,placed on IL
